        6000
  Built with Packmol                                             
  H           10.961476       27.942082       15.255737
  H           10.933747       26.351012       15.622569
  O           11.297821       27.037621       14.993175
  H           34.274424       26.464685       35.328691
  H           35.873772       26.640618       35.607925
  O           35.068987       26.077788       35.796769
  H           28.030129       37.131840        6.399548
  H           29.044787       38.149742        5.624190
  O           28.961175       37.496172        6.376502
  H            9.215774       28.247721       13.952104
  H            7.763806       28.908818       14.300778
  O            8.596534       29.008107       13.755964
  H           34.998260       23.027746       37.799502
  H           33.694480       22.203382       37.263388
  O           34.082992       23.113817       37.405812
  H           29.465332       20.400493        7.857630
  H           30.303711       19.045380        7.500382
  O           30.379974       20.007240        7.763303
  H           28.840594       38.011663       37.315337
  H           28.719211       36.545183       36.607144
  O           29.340019       37.299066       36.822491
  H           15.166359       37.273772       32.577154
  H           13.814425       38.185612       32.489648
  O           14.808711       38.207526       32.594688
  H           36.032283       28.635863       36.520807
  H           37.603658       29.065646       36.634412
  O           36.660863       29.392225       36.702249
  H           10.996509       33.884715       22.973239
  H           12.205189       34.093355       21.895092
  O           11.234443       33.878044       22.001920
  H           29.365032       23.997605       30.160230
  H           29.960267       25.472757       30.529635
  O           29.864239       24.788670       29.806501
  H            7.220119        1.311481       28.539958
  H            8.544947        0.700656       27.806093
  O            8.076330        1.541488       28.077232
  H            1.815602       28.129994       31.651804
  H            1.816854       26.499070       31.568621
  O            2.341115       27.327191       31.369917
  H           28.160150        7.282476       10.900394
  H           27.277376        6.872579       12.211702
  O           28.192100        6.862855       11.807594
  H           17.755512       33.797831       15.637343
  H           18.667306       34.442738       14.445889
  O           18.669731       34.121143       15.392826
  H            8.579194       24.104122       12.284833
  H            9.301819       24.161898       10.821511
  O            8.429595       24.236804       11.304970
  H           19.945970       35.763254        1.783393
  H           20.316379       35.981734        3.358798
  O           19.738743       35.475384        2.718435
  H            9.085963       32.944909       35.732065
  H            7.880294       32.873491       36.831200
  O            8.504103       33.483075       36.341927
  H           26.229905       36.209020        7.262802
  H           27.088308       35.088156        6.442043
  O           26.168114       35.393688        6.687014
  H           20.400891       10.082190       15.005735
  H           19.250579        9.637132       16.076034
  O           19.590722        9.512407       15.143906
  H            2.695489       31.376753       15.503245
  H            4.026472       30.919470       16.331625
  O            3.641071       31.614990       15.725130
  H           37.331346       30.043306        0.910808
  H           35.796565       30.229113        0.384728
  O           36.651202       29.727825        0.248998
  H           16.824460       17.196591       21.149401
  H           17.682383       17.561737       19.808702
  O           16.793855       17.650746       20.258939
  H            3.200043       31.125123       18.359983
  H            1.727636       31.789703       18.120844
  O            2.709905       31.973470       18.159511
  H           16.684006       20.256434        2.841234
  H           17.374944       19.074594        1.950901
  O           16.516175       19.406850        2.341078
  H            3.077714       16.421615        5.530088
  H            1.604065       15.989618        4.974595
  O            2.577043       16.045578        4.750318
  H           18.834873       19.408789       12.734545
  H           18.568725       19.584746       11.132971
  O           18.166195       19.291537       12.000217
  H           31.988870        6.065304       26.667302
  H           30.732808        5.030925       26.805880
  O           31.002619        5.993839       26.816691
  H           24.016117       38.142563       10.901613
  H           23.830990       36.932985        9.820185
  O           24.412590       37.697391       10.098651
  H           21.081375        2.269548       30.866150
  H           22.637435        2.442895       30.401968
  O           21.985761        1.842696       30.865864
  H            1.789898        5.064615       32.641665
  H            1.757440        4.956542       31.012524
  O            2.285171        5.277031       31.799229
  H           31.106439        7.912293       29.185878
  H           32.595442        8.335412       28.665613
  O           31.963535        7.571869       28.799078
  H           24.745373       19.999521       35.933768
  H           24.865161       18.395022       35.654358
  O           24.372559       19.231282       35.413254
  H           30.855746       20.857633       36.467861
  H           30.620961       22.034343       35.360131
  O           31.091573       21.794464       36.209308
  H            9.460956        3.139730       35.750453
  H           10.319301        2.030690       36.587179
  O           10.264372        2.995051       36.328126
  H           23.881578       12.810341       24.273533
  H           23.437775       14.209379       23.557597
  O           23.866702       13.317798       23.411917
  H           30.186705       37.924344       31.826709
  H           28.601216       38.127375       31.492288
  O           29.309220       37.457519       31.716210
  H           16.316097       28.025729       25.340811
  H           17.352086       28.499137       26.511045
  O           17.161712       28.525134       25.529618
  H            2.246622       19.001361        9.698451
  H            2.993608       17.563771        9.903836
  O            2.113228       18.011419        9.746803
  H            9.103537       14.914431        0.022292
  H            9.758014       13.485210        0.464812
  O            8.957160       13.925828        0.059093
  H           22.805839        0.605735       12.829348
  H           22.650749        1.850034       11.783163
  O           22.700831        0.854711       11.866488
  H            6.267771       35.643622        8.810375
  H            5.764882       34.240744        8.142639
  O            6.536477       34.870001        8.236420
  H            9.615587       24.946253       16.684606
  H            8.628808       23.858867       15.969976
  O            9.175443       24.683807       15.825820
  H           13.747412       21.762086       15.882283
  H           14.086855       22.632377       14.542803
  O           14.247047       21.766034       15.015989
  H           11.946741       38.114449       21.813529
  H           10.971166       36.933202       22.378988
  O           11.918946       37.243383       22.304026
  H           29.685136       29.391293        5.354118
  H           28.515709       28.252468        5.402642
  O           28.698036       29.235723        5.393460
  H            4.131686       15.462581        9.552070
  H            5.394129       14.432069        9.446621
  O            4.408373       14.502738        9.599625
  H           15.163655       32.926497       26.807185
  H           16.020406       32.216453       25.611923
  O           15.120020       32.284276       26.041833
  H           10.521586       32.270867       38.137755
  H           11.073038       30.766279       37.823189
  O           10.253904       31.325606       37.950822
  H           24.393242       12.664687       27.905140
  H           24.609409       12.422813       29.505641
  O           24.976696       12.235287       28.594569
  H            8.236356       26.172820       21.141410
  H            7.830836       24.914082       20.183304
  O            8.554753       25.310163       20.748266
  H            6.271956        9.831126       22.372411
  H            6.821469        9.105344       21.016641
  O            6.417585        9.940957       21.389128
  H           26.056341        6.476293        9.350920
  H           26.093531        5.582243       10.716983
  O           26.174587        6.506398       10.343506
  H           12.487359       15.276518       37.339650
  H           12.023023       16.836844       37.468532
  O           12.733588       16.221999       37.126217
  H           12.175994        6.633655       -0.002758
  H           11.629413        7.245256        1.409343
  O           11.774117        6.406459        0.884368
  H           37.771668       24.592189       37.915277
  H           36.224455       25.104980       37.815202
  O           37.175113       25.394754       37.926550
  H           27.991921       34.660337       11.189936
  H           29.293220       33.683985       11.047836
  O           28.293824       33.714882       11.067117
  H           30.750500        5.794913       29.672225
  H           32.157528        5.088806       29.238034
  O           31.183610        4.934196       29.404463
  H           15.147302       29.818043       29.241921
  H           13.585446       29.740396       29.712465
  O           14.386015       29.202914       29.447285
  H            4.841571       35.148708       23.469073
  H            6.450270       34.868098       23.482626
  O            5.546621       34.439719       23.487920
  H           38.138429       23.978287       20.529772
  H           36.999220       23.446979       19.487298
  O           37.933224       23.307945       19.816575
  H            4.824469       32.427641        4.948495
  H            3.483353       31.653606        5.467257
  O            3.852819       32.531120        5.161346
  H            8.452615       23.229989       34.158778
  H            7.351599       24.001006       33.231345
  O            7.485345       23.466349       34.065834
  H           22.711100       20.785082       35.643268
  H           21.985487       22.247148       35.695072
  O           21.831698       21.258998       35.689873
  H            8.776445       12.372198       28.028542
  H            7.143442       12.360591       28.027322
  O            7.964047       11.788995       28.028681
  H            0.327419       22.660984        7.872412
  H            0.695202       21.311635        7.029306
  O           -0.027188       21.969311        7.243160
  H           21.385448       16.104961        1.258809
  H           20.739500       17.587043        1.028548
  O           21.592768       17.072625        1.114722
  H            7.547457        1.497397       12.366410
  H            6.731665        2.842440       12.804792
  O            6.846584        1.864260       12.978214
  H           23.559490       10.141469        7.214475
  H           23.273822       10.960652        8.598011
  O           22.958278       10.215660        8.010187
  H            6.943581        0.921536       30.957153
  H            8.015654        2.077334       30.530976
  O            7.085485        1.906295       30.856013
  H           14.680438       33.076481        4.054481
  H           14.386992       31.656823        3.302620
  O           15.096811       32.311249        3.563392
  H           15.667622       24.064116       24.499294
  H           16.720262       22.820710       24.612103
  O           16.632654       23.816588       24.586241
  H           12.102250       38.029405       28.162490
  H           11.028399       37.366965       29.199241
  O           11.248812       38.180727       28.661350
  H           24.329089       37.684164       34.036018
  H           22.902005       37.525148       33.258212
  O           23.563359       38.179297       33.625388
  H            8.879541        9.685776        8.782308
  H            7.304203       10.091477        8.638940
  O            8.238401       10.446210        8.678399
  H           17.701471       14.459326       17.663789
  H           17.619543       15.527445       18.896366
  O           17.630784       15.428194       17.901308
  H           11.790023       35.547721        1.602163
  H           11.635266       37.146848        1.894875
  O           11.217719       36.248065        2.028897
  H           27.488566        1.113732        0.597363
  H           26.032322        1.589064        1.163269
  O           26.618008        0.800201        0.976763
  H           10.250669       30.038644       31.859611
  H           11.401171       30.313424       32.985523
  O           10.989522       30.651834       32.139271
  H            1.893296       29.703899       13.435642
  H            3.483106       29.989328       13.676208
  O            2.760741       29.299501       13.725672
  H           34.271401        3.568405       14.400111
  H           34.393107        1.941330       14.468313
  O           34.877289        2.787766       14.246429
  H           24.252236       27.965941       23.071468
  H           22.774798       28.569031       23.418306
  O           23.754691       28.768153       23.401653
  H           14.608647       27.305453       16.334222
  H           13.193859       27.856288       15.732731
  O           13.824560       27.080524       15.755664
  H            0.145043       32.902021        3.248412
  H            0.722124       31.823553        4.330410
  O            0.953673       32.611927        3.760349
  H           24.877540        3.963578        3.140909
  H           23.383771        4.042687        2.485753
  O           24.092293        4.558173        2.967819
  H           12.397056       11.695517       24.077636
  H           12.438454       13.062560       23.185270
  O           11.850105       12.333828       23.535860
  H           23.795697       18.749956        5.805385
  H           22.925600       19.484356        6.976036
  O           23.548078       18.728153        6.774057
  H           24.492085       37.664856        1.584919
  H           26.028350       38.141708        1.866586
  O           25.374790       37.391485        1.967299
  H           32.518721       32.538031        7.904493
  H           31.772910       31.117219        8.207634
  O           31.643589       32.105076        8.120852
  H            1.561304       29.053490       34.438514
  H            2.024609       29.906239       35.751908
  O            2.113152       29.823375       34.759229
  H           25.772053       36.839665       14.419409
  H           26.567983       35.708886       13.550693
  O           25.666419       36.068389       13.791643
  H           24.865870       23.826308       30.500292
  H           26.380237       24.230203       30.958984
  O           25.820011       23.527431       30.520376
  H           30.008701       27.002991       28.920155
  H           31.612780       27.136035       28.644355
  O           30.861757       26.494684       28.801686
  H            7.187090       19.278477       28.950248
  H            7.678739       20.833749       28.871203
  O            6.883530       20.227368       28.863217
  H           17.934182        6.504622       31.091205
  H           19.305221        7.302394       30.703068
  O           18.433350        7.365679       31.188819
  H            3.586684       38.143014        5.486869
  H            5.212799       38.050355        5.368547
  O            4.432953       37.963376        5.988541
  H           19.452501       15.894534       28.315566
  H           18.132524       14.950399       28.497519
  O           18.920199       15.351614       28.965187
  H            6.556964       23.794376        1.513296
  H            7.314846       22.449287        0.981144
  O            6.790742       23.254796        0.704398
  H            3.162065       22.160601       17.047079
  H            2.158443       21.137791       16.263857
  O            2.245494       22.050860       16.662410
  H           11.330473       27.062994        2.154631
  H           11.734243       25.481583        2.208899
  O           10.973007       26.129204        2.173903
  H           23.815828        3.831863       25.772684
  H           22.283146        3.268201       25.769852
  O           23.248282        3.009286       25.809768
  H           20.847963       27.731543       14.701019
  H           19.950449       27.626111       13.340802
  O           20.045366       28.088096       14.222663
  H           15.984957       23.706934       15.295029
  H           16.338856       23.693653       16.889211
  O           15.723746       23.336230       16.186356
  H           21.274011       11.527829        6.238555
  H           21.859223       10.739846        4.933394
  O           22.055249       11.022016        5.872581
  H           12.857288       15.503828        0.444188
  H           14.397813       15.793570       -0.013708
  O           13.814142       15.475811        0.733604
  H           22.073660       27.349813        5.743462
  H           22.852599       26.707892        4.459707
  O           22.864185       26.809732        5.454500
  H            6.708176       33.478270       10.652103
  H            5.705899       34.550717       11.367740
  O            5.908311       34.063425       10.518214
  H           21.421602       29.688292       24.782626
  H           21.094826       31.004800       23.873308
  O           20.866934       30.043782       24.030239
  H           22.012179       18.158989       15.734695
  H           21.488690       17.313732       14.439189
  O           21.948825       18.150327       14.736683
  H            9.627949       30.325387        2.842778
  H            8.522445       29.139339        2.647871
  O            9.474103       29.338027        2.882370
  H           24.005818       15.522258       33.571834
  H           22.879921       16.703591       33.632197
  O           23.858662       16.504987       33.684545
  H           33.501439        2.431571       38.139945
  H           33.601747        0.884472       37.626858
  O           33.032733        1.548595       38.111916
  H           20.612416       12.857148        1.861597
  H           19.339965       13.761845        2.340375
  O           20.293692       13.787994        2.040643
  H            4.654205       27.771448       12.845905
  H            4.400006       27.807080       14.458651
  O            4.090495       27.416290       13.591700
  H           31.104549       11.456460        7.131508
  H           32.340333       10.424803        6.856992
  O           32.099847       11.365509        7.096486
  H           10.410899       12.834801       13.002637
  H           11.602475       13.926117       12.765972
  O           10.904255       13.369093       12.316161
  H           19.677819        2.381338        1.564861
  H           19.289286        2.484243        3.147672
  O           19.732438        2.953099        2.383533
  H           15.324520       13.693234       14.837307
  H           16.471670       13.709442       15.999469
  O           16.015114       13.146269       15.310621
  H            5.487266       32.345837       -0.002286
  H            5.302840       33.622520        0.999165
  O            5.964800       33.077006        0.485023
  H            7.158650       19.352666       13.024711
  H            7.714413       20.720721       12.327293
  O            7.107147       20.351379       13.030809
  H           11.933630       24.321515       28.263073
  H           11.156164       24.455781       29.692882
  O           12.006662       24.651150       29.204414
  H           15.485737       25.296484        3.711317
  H           13.941805       24.872075        3.390405
  O           14.842143       24.532575        3.662892
  H           27.279155        6.268212       19.454824
  H           27.577348        5.026484       18.436969
  O           27.953656        5.861469       18.838605
  H            0.270573       10.582983       12.964401
  H            0.000677       12.154781       13.315745
  O            0.693971       11.435414       13.271341
  H           35.078830        7.342423        9.315199
  H           33.488070        7.588455        9.039907
  O           34.273708        7.008134        8.825154
  H           22.267055        1.002356        3.836555
  H           21.377898        1.404471        5.145959
  O           21.758474        1.738349        4.283518
  H           36.320776       17.644398       28.801451
  H           37.268931       17.834410       27.485498
  O           37.175587       17.365355       28.363787
  H           10.611001       12.660083       33.909809
  H           10.729656       11.347331       32.945734
  O           10.407856       12.292516       33.002206
  H           30.053735        5.998001       20.832411
  H           28.705276        6.903589       21.000951
  O           29.058980        6.008247       20.730074
  H           33.677004        7.219069       33.511691
  H           34.059302        7.715711       32.003702
  O           34.220152        7.013649       32.697499
  H            8.406241       23.311037       18.777669
  H            9.624043       24.398394       18.815727
  O            9.397575       23.429119       18.719107
  H           32.605607       24.662512        8.554386
  H           31.074043       25.227504        8.598310
  O           31.837618       24.983811        8.000242
  H           34.478132       19.940970       23.423867
  H           34.371749       18.378402       22.961373
  O           33.922776       19.110764       23.473415
  H            1.592719       10.629750       10.910727
  H           -0.006990       10.657505       10.583621
  O            0.797481       10.070637       10.675980
  H           31.514758       35.720833       35.012456
  H           31.965319       34.237425       34.499297
  O           32.292763       35.111980       34.857141
  H           15.355060       37.372890       10.243824
  H           16.340763       38.142208        9.193406
  O           16.183762       37.288703        9.690396
  H           38.137402       18.104949       13.733777
  H           38.138713       17.613336       15.291066
  O           37.625996       17.604562       14.432485
  H            8.791927       35.460812       18.362489
  H            9.379569       33.953602       18.139260
  O            8.557599       34.489020       18.333712
  H            8.521648       18.616021        3.740585
  H            8.884586       20.156623        4.142652
  O            8.172351       19.551998        3.785905
  H           36.598449       20.595044       19.072629
  H           35.342733       20.578933       18.028717
  O           35.601483       20.602774       18.994428
  H           17.963857       12.737117        4.511412
  H           19.211241       11.700526        4.320752
  O           18.216548       11.777118        4.390310
  H            1.959556       15.856181       26.142049
  H            0.719571       16.789988       26.649275
  O            1.687928       16.783557       26.399553
  H           24.308136       16.614119        5.941698
  H           23.864462       15.192872        5.270845
  O           23.552547       15.971180        5.815880
  H           28.620606       20.120896       10.744327
  H           27.762528       21.481645       11.025217
  O           28.670582       21.116909       10.819007
  H           15.349824        4.444786        0.599632
  H           16.197936        5.723225        1.159217
  O           15.623609        4.947132        1.419880
  H           23.420112        1.475542       14.754355
  H           24.173358        0.029167       14.840692
  O           23.310915        0.511170       14.995555
  H           27.308749       14.652306       37.813996
  H           27.205919       14.065762       36.293394
  O           26.889183       14.781851       36.915498
  H           33.352584       19.599136       33.577108
  H           32.462033       18.621181       32.619320
  O           33.355263       18.748951       33.050520
  H           28.098888       23.400029       26.609897
  H           28.015745       24.865562       27.325534
  O           27.486964       24.069277       27.031527
  H           22.357806       36.605730       17.246585
  H           23.128569       35.362425       16.520669
  O           22.269415       35.658538       16.938150
  H           18.501175       21.464339       26.489575
  H           18.677666       19.850354       26.664902
  O           19.082577       20.678731       26.277661
  H           11.200688       22.788302       17.600094
  H           10.698341       23.117859       16.081583
  O           11.496267       22.935058       16.656054
  H            1.992385        5.841168       10.602582
  H            0.872889        6.404418        9.555533
  O            1.449785        5.622358        9.791520
  H           33.008294       14.410840        9.436881
  H           32.022424       13.108958        9.437408
  O           32.975681       13.411314        9.437083
  H           30.581088       11.443521       19.577092
  H           30.441627        9.826284       19.398396
  O           29.941735       10.692323       19.412640
  H           10.637206        8.671753       30.035316
  H           10.377223        8.237010       31.587811
  O           10.020263        8.186477       30.654997
  H           25.057081        5.537942        6.423800
  H           25.068564        5.406775        4.796072
  O           25.597811        5.256151        5.631133
  H           19.502128       21.432415        4.951301
  H           19.368770       21.411390        6.578756
  O           19.100994       20.952405        5.731557
  H            7.177034       36.444184       16.734445
  H            6.850233       34.986423       16.074922
  O            7.574736       35.641283       16.290261
  H           25.316543        3.394373       11.736531
  H           23.838001        3.997657       12.078288
  O           24.557069        3.942168       11.385482
  H           38.139636       19.573213       23.420998
  H           36.937666       18.654969       24.036570
  O           37.924508       18.816999       24.039040
  H           18.024805       10.630390        7.943202
  H           17.957658       11.956907        6.993107
  O           17.447067       11.387132        7.637134
  H           17.595115       26.025005        3.513873
  H           17.512740       24.447786        3.929120
  O           18.100226       25.256801        3.907370
  H           19.533583        4.865679       13.341082
  H           20.942572        4.075321       13.579659
  O           20.062920        4.317805       13.988965
  H            6.301268        6.391680       22.471936
  H            5.460921        7.791165       22.517691
  O            6.375875        7.388880       22.483861
  H            7.301600       35.173257       33.637345
  H            8.228604       33.859730       33.923955
  O            7.528513       34.250347       33.326118
  H           29.272386       10.524706        4.953438
  H           28.046855       11.603308        4.914363
  O           28.279240       10.630690        4.902997
  H           18.819400       17.906318       22.566380
  H           18.803530       19.094675       21.446383
  O           18.248049       18.583105       22.102017
  H           13.396018       29.818084       17.878967
  H           13.650526       28.219113       18.091928
  O           13.832885       29.003000       17.498308
  H           34.804727        9.054400       25.159823
  H           34.747668        9.484559       26.734162
  O           35.086965        9.741671       25.829238
  H            7.817110       14.468990        9.067201
  H            7.681095       12.853135        8.873943
  O            8.275599       13.645036        8.734028
  H            3.324278       29.481091       24.699403
  H            4.705866       29.105079       23.914121
  O            3.885101       28.731914       24.346801
  H           13.819872       23.171608        5.632121
  H           12.713494       23.378735        4.448963
  O           13.122710       22.717216        5.077496
  H           31.751241       17.603368       -0.019083
  H           31.877181       16.008987        0.310955
  O           31.256833       16.793250        0.296171
  H           18.149034       21.216183       36.322611
  H           16.969629       21.835951       35.378297
  O           17.944046       21.616853       35.429548
  H            4.871481       22.457408       28.079276
  H            4.193584       22.996150       29.463852
  O            5.057823       22.808519       28.996944
  H            8.224534        3.216361       32.401400
  H            9.637179        3.237587       33.220435
  O            8.730832        3.653448       33.144860
  H           18.984471        5.682680       25.022991
  H           20.124438        4.516236       25.104971
  O           19.966330        5.503536       25.086064
  H           34.911375       32.107860       35.425600
  H           33.522397       32.966676       35.422561
  O           34.520548       33.028372       35.420356
  H           16.059444        7.215807       37.463101
  H           17.128956        8.233749       36.765408
  O           16.618388        8.033426       37.601655
  H           30.025900       -0.000095       11.270490
  H           29.841473        0.733326        9.823107
  O           29.876670        0.876199       10.812282
  H           13.292144       11.521548       18.786518
  H           14.143328       12.149136       20.030888
  O           13.599198       12.368361       19.220961
  H           24.036780       16.711019        8.114578
  H           22.996956       15.452689        8.161560
  O           23.071636       16.449295        8.125275
  H           15.540722        7.947728       10.782862
  H           15.917389        6.377891       11.028965
  O           16.209669        7.229044       10.592813
  H           11.581133       21.825435       26.486241
  H           11.035856       23.363630       26.427358
  O           11.816631       22.782313       26.656659
  H           33.972546        2.449995       25.113358
  H           35.521205        2.025140       25.409991
  O           34.862703        2.777523       25.430317
  H           26.802626       38.172811       20.245112
  H           26.822965       36.548679       20.075953
  O           27.365805       37.384788       19.996186
  H            4.003466        3.596694        3.031965
  H            4.451836        2.727805        4.339953
  O            4.487589        2.778319        3.341811
  H           24.523466       32.648963       19.357280
  H           24.431411       34.274914       19.478303
  O           23.929583       33.417750       19.594736
  H           31.203048       19.986415       33.840703
  H           31.081038       21.228490       32.787518
  O           30.645445       20.768085       33.561084
  H           22.246367        9.867906       26.038300
  H           21.838202       11.012140       24.946986
  O           21.506202       10.453027       25.706779
  H           21.685517       13.555338       24.710171
  H           22.642519       14.550520       25.582292
  O           21.809709       14.494188       25.031499
  H           20.482234       30.950941        1.199305
  H           21.966402       30.269706        1.198719
  O           20.983897       30.086503        1.233910
  H           36.499385       37.171449       10.362509
  H           34.870639       37.273843       10.421983
  O           35.682257       37.479253        9.874991
  H            7.803166       30.575176        1.144131
  H            6.439208       31.191566        1.797215
  O            7.097259       31.277152        1.049043
  H           24.114926        8.953742        1.353059
  H           22.801180        9.739343        0.784076
  O           23.632140        9.829322        1.333191
  H            1.626453       37.584821       11.378189
  H            2.257070       36.621858       10.219802
  O            2.059711       36.701902       11.196920
  H           18.492404       16.265775        3.051011
  H           19.204998       15.887444        1.631183
  O           19.325841       16.356960        2.505865
  H           36.584475       23.240616       21.901287
  H           35.490891       24.302847       21.315986
  O           35.740367       23.336119       21.373577
  H           13.270862       18.180643       14.093960
  H           14.271104       19.033722       15.062778
  O           14.141395       18.164299       14.585916
  H            5.390912       22.416824        3.498162
  H            5.581134       20.824650        3.807410
  O            5.017884       21.630433        3.990662
  H           12.706358       15.719161       13.534697
  H           12.098617       14.808274       14.746213
  O           11.981049       15.650380       14.219760
  H           31.341255        3.449442        2.152513
  H           32.472744        4.416833        2.823871
  O           31.706316        4.380005        2.182506
  H           15.600965        8.241210       20.950251
  H           14.759219        8.480205       22.329084
  O           15.577994        8.063408       21.934108
  H           21.088620        4.090636        4.325151
  H           21.623436        5.614463        4.082749
  O           21.758929        4.653470        3.841394
  H           29.070547       37.619752       11.694902
  H           27.905988       37.282104       12.788808
  O           28.511443       36.893149       12.094361
  H           19.303815        5.759038        9.242465
  H           19.754212        4.799268        8.000362
  O           19.270536        5.638140        8.250300
  H           22.487521        5.600095       25.930677
  H           23.148558        6.642059       27.000338
  O           23.054404        5.678213       26.750833
  H           21.011781        3.264619        6.362733
  H           19.523886        2.894016        6.924565
  O           20.107505        2.918285        6.112828
  H            1.950450       30.353329       29.764265
  H            1.877139       31.208251       28.374816
  O            2.400544       30.528359       28.888539
  H           13.226814       14.955703       29.001609
  H           13.988167       13.522003       29.179602
  O           13.098657       13.966473       29.073139
  H           12.962664        2.122978        3.359215
  H           13.466109        3.657272        3.602776
  O           13.753166        2.700055        3.564655
  H           25.867405       32.263504        5.976166
  H           26.932088       31.978073        7.181078
  O           26.812682       32.389375        6.277369
  H           29.847772       13.557683       26.962765
  H           30.478711       12.052623       27.022305
  O           29.634651       12.581121       26.930811
  H           30.665263       24.394561       26.405554
  H           30.636475       26.012124       26.628034
  O           30.817817       25.130943       27.064786
  H           25.036013        0.663242       29.483077
  H           23.963173        0.710906       30.713353
  O           24.898234        0.468682       30.454303
  H            1.091435       34.602776       28.898185
  H            1.550116       35.500756       27.613630
  O            0.799866       34.977623       28.018075
  H           28.303881       14.128780        8.495130
  H           27.373298       12.789480        8.579549
  O           27.634011       13.633489        9.048373
  H           36.766842        3.334155       28.044650
  H           37.682133        3.779528       29.321648
  O           37.609960        3.793576       28.324296
  H            9.262031        5.471301       22.358652
  H            9.952107        5.343156       20.884132
  O            9.963310        5.000216       21.823485
  H           15.698459        3.298218       26.042362
  H           15.068749        1.792003       26.082585
  O           15.870769        2.347824       26.301546
  H           28.138771       12.555549       25.314098
  H           26.688815       12.826518       26.014840
  O           27.221110       12.927657       25.174275
  H           36.387652       36.327665       12.396480
  H           35.506955       37.000654       13.595770
  O           36.217483       36.330169       13.381951
  H           27.898153       12.429518       18.560754
  H           26.655742       12.794709       19.555685
  O           27.289002       12.075209       19.270343
  H           16.968857       28.394706        3.389937
  H           15.630546       28.332722        4.323701
  O           16.320792       27.786741        3.848746
  H           10.705303       14.689705       24.537949
  H           11.075233       16.090259       23.784002
  O           11.288424       15.115144       23.845787
  H           15.772280       31.114867       36.671484
  H           15.810522       29.570682       37.201452
  O           16.135740       30.199965       36.495510
  H           22.214167        9.414896       32.501789
  H           23.166227        9.915930       31.273219
  O           22.999151        9.984045       32.256867
  H            6.226436       22.294828       16.967070
  H            7.757896       21.742933       17.096992
  O            7.182523       22.560871       17.090499
  H           32.068636       30.422195       38.161951
  H           30.965848       29.290191       37.750536
  O           31.288355       30.219482       37.570186
  H           17.381093       16.212023       25.055061
  H           18.812655       16.827074       25.544120
  O           18.117681       16.848239       24.825315
  H           15.307685       34.801125       32.513255
  H           16.261774       35.684848       31.525538
  O           15.349386       35.292692       31.643347
  H           17.174294        8.450313       15.523754
